subject,body,type,priority,snowflake_level,language
Dringend: Zertifizierungsproblem nach Abschluss des Kurses,"Sehr geehrtes Support-Team,\n\nich schreibe Ihnen, weil ich den Udacity Nanodegree-Kurs abgeschlossen habe und auf meine Zertifizierung warte. Ich benötige dringend eine Lösung für dieses Problem und würde mich über ein Update zum Fortschritt freuen.",Request,high,BASIC,de
Dringende Hilfe benötigt: SmartGym Hub Ausfall beeinträchtigt Live-Training,"Hallo, unser Support-Team. Wir haben derzeit ein kritisches Problem: Der SmartGym Hub ist ausgefallen und unterbricht unsere Möglichkeit, Live-Trainingseinheiten durchzuführen. Ihre Unterstützung wird dringend benötigt, um dieses Problem zu beheben.",Incident,critical,BASIC,de
Anfrage bezüglich verspäteter Lieferung einer Hydraulikkomponente,"Sehr geehrtes Support-Team,\n\nich schreibe Ihnen, um mich nach einer verspäteten Lieferung zu erkundigen. Die Bestellung, die am 10. Februar aufgegeben wurde, beinhaltet eine LEED-konforme Hydraulikkomponente für einen grün-zertifizierten Bagger. Dieses Teil sollte letzte Woche eintreffen. Es ist jedoch noch ausstehend, was zu einer Verlangsamung des Projektfortschritts führt.\n\nObwohl eine temporäre Lösung angewendet wurde, wird so schnell wie möglich ein Ersatzteil benötigt. Ich würde mich über ein Update zum voraussichtlichen Liefertermin freuen.\n\nBitte lassen Sie mich wissen, ob es zusätzliche Informationen gibt, die ich zur Beschleunigung dieses Prozesses bereitstellen kann. Vielen Dank für Ihre Unterstützung.",Request,medium,BASIC,de
Problem mit dem Mailchimp Audience System,"Sehr geehrtes Support-Team,\n\nich hoffe, diese Nachricht erreicht Sie wohlbehalten. Ich schreibe Ihnen, um ein kritisches Problem zu melden, das wir mit dem Mailchimp Audience System festgestellt haben. Wir haben einen Ausfall, der den Zugriff auf Teilnehmerdaten für eine kulturelle Veranstaltung verhindert. Diese Situation beeinträchtigt unsere Abläufe erheblich, da sie unsere E-Mail-Kampagnen zum Stillstand gebracht hat.\n\nWir benötigen dringend Ihre freundliche Unterstützung, um diese Angelegenheit zu lösen und den Zugriff auf die Daten so schnell wie möglich wiederherzustellen.",Incident,critical,BASIC,de
Dringend: Ausfall des App-Service,"Support-Team,\nes ist ein kritisches Problem mit der EcoTransit CarShare Mobile App aufgetreten. Heute ist die App überhaupt nicht zugänglich, was bedeutet, dass Nutzer keine Elektrofahrzeuge buchen, öffnen oder nutzen können. Kunden, die auf diesen Service für ihren täglichen Arbeitsweg angewiesen sind, sind aufgrund dieses Ausfalls erheblich beeinträchtigt. Ich habe zunächst versucht, auf die App auf meinem Android-Gerät mit der Betriebssystemversion 11 und der neuesten App-Version zuzugreifen, aber sie konnte nicht erfolgreich geladen werden. Ich habe auch versucht, die App auf dem iPhone eines Freundes zu starten, aber das Problem bestand weiterhin.",Incident,critical,BASIC,de
Saisonale Programmierung des Bewässerungstimer funktioniert nicht,"Sehr geehrte Damen und Herren,\n\nich habe Schwierigkeiten mit der saisonalen Programmierungsfunktion meines Bewässerungstimers. Ich kann manuell bewässern, das Gerät ist also teilweise funktionsfähig. Ich benötige eine Lösung für dieses Problem innerhalb der nächsten 24 Stunden. Ich habe bereits versucht, das Problem durch einen Neustart des Geräts zu beheben; das Problem besteht jedoch weiterhin. Ihre rasche Unterstützung wäre sehr willkommen.\n\nVielen Dank,\n<name>",Incident,medium,BASIC,de
Fehler im Freiwilligenportal für die Kulturmesse,"Sehr geehrte Support-Mitarbeiter,\n\nwir haben einige Probleme mit dem Freiwilligenportal bezüglich der bevorstehenden Multikulturellen Gesundheitsmesse. Es scheint, dass Freiwillige Anzeigefehler im Bewerbungsformular feststellen, die sie daran hindern, ihre Bewerbungen erfolgreich einzureichen. Wir vermuten, dass eine Anpassung der Benutzeroberfläche erforderlich sein könnte, um dies zu beheben. Wir wären Ihnen dankbar, wenn Sie die Lösung dieses Problems zeitnah prüfen könnten. Jegliche Anleitung und Unterstützung, die Sie uns zukommen lassen können, wird sehr geschätzt. Vielen Dank für Ihre Zeit und Mühe.\n\nMit freundlichen Grüßen, <name>",Incident,low,BASIC,de
Intermittierende Probleme beim Abrufen der arXiv-API beeinträchtigen Markteinblicke,"Wir haben intermittierende Fehler beim Abrufen von Daten von der arXiv-API, was zu Verzögerungen bei unseren Markteinblicken führt. Manuelle Abfragen bieten zwar eine kurzfristige Lösung, aber wir sind besorgt über die potenziellen Auswirkungen auf unsere Echtzeit-Datenabhängigkeit für die Portfoliooptimierung. Dieses Problem behindert unsere Fähigkeit, akademische Texte abzurufen, die für unsere ML-gesteuerte Analyse entscheidend sind. Wir würden Ihre Hilfe bei der Lösung dieses Problems begrüßen, um die rechtzeitige Bereitstellung von Markteinblicken zu gewährleisten.",Incident,medium,BASIC,de
Anfrage bezüglich Verzögerung der Genehmigung von Fan-Forum-Beiträgen,"Guten Tag, Support-Team. Ich wende mich an Sie, um Hilfe bei einem Problem zu erhalten, das ich im Fan-Forum habe. Konkret kommt es bei Beiträgen zu unerwarteten Verzögerungen im Genehmigungsprozess. Ich habe festgestellt, dass einige Beiträge seit bis zu 48 Stunden auf die Moderation warten. Ich verwende Windows 10 und die neueste Browserversion. Könnten Sie bitte die Ursache für diese Verzögerung untersuchen? Um Ihnen zu helfen, habe ich einen Screenshot zur Ansicht beigefügt. Bitte informieren Sie mich, wenn Sie weitere relevante Details von meiner Seite benötigen. Vielen Dank für Ihre Unterstützung, und ich warte auf Ihre Antwort. Viele Grüße, <name>",Request,low,BASIC,de
Frage bezüglich Fahrplaninformationen für Züge,"Guten Tag, Support-Team,\n\nUnser Team schreibt Ihnen, um Zugang zu archivierten Pendlerzugfahrplänen für RapidTransit Rail zu erhalten, die sich auf interne Serviceanalysen und Compliance-Berichte beziehen. Wir benötigen historische Daten zu den Abfahrts- und Ankunftszeiten der Züge, um die Serviceleistung zu bewerten und sicherzustellen, dass alle regulatorischen Compliance-Standards erfüllt werden.\n\nUm diesen Bedarf zu decken, benötigen wir insbesondere Aufzeichnungen der letzten zwei Jahre, einschließlich aller Aktualisierungen oder Änderungen, die während dieses Zeitraums an den Fahrplänen vorgenommen wurden. Wir wären Ihnen dankbar, wenn Sie uns entweder einen Datenbankauszug oder eine Tabelle mit diesen Informationen zur Verfügung stellen könnten.",Problem,very_low,BASIC,de
Anfrage um Unterstützung: IRB-Datenexport modifizieren,"Support-Team,\nich schreibe Ihnen, um Unterstützung bei der Formatierung des EcoLogix Analytics-Datenexports zu bitten. Ich benötige bestimmte Anpassungen. Danke, <name>.",Request,low,BASIC,de
Sporadische Verzögerungen bei der Planung von Fellpflegeterminen,Support-Team: Wir haben Verzögerungen bei der Buchung von Fellpflege-Sitzungen über die EcoLogix-Anwendung.,Request,medium,BASIC,de
Anfrage bezüglich des Lieferplans für Lebensmittel,"Guten Tag, Support-Team. Ich schreibe, um eine Änderung meiner Lieferzeit zu erfragen. Ich hoffe, dass Echtzeit-Bestandsanalysen mit Planungstools für dynamische Auftragsanpassungen verbunden werden können. Ich bedanke mich für Ihre Unterstützung. Mit freundlichen Grüßen, <name>",Request,low,BASIC,de
Problem mit der Gutschein-Sichtbarkeit,"Sehr geehrte Support-Mitarbeiter,\n\nich dokumentiere ein Problem, bei dem die Verfügbarkeit von Gutscheinen während des Bestellvorgangs auf der ButcherBox-Website nicht immer korrekt angezeigt wird. Es scheint einige Inkonsistenzen im Ablauf der Promo-Code-Anwendung zu geben, die möglicherweise zu Verwirrung bei den Kunden führen. Ich vermute ein UI-Problem und die Behebung würde das Kundenerlebnis bei der Anwendung von Werbeaktionen verbessern.\n\nObwohl dieses Problem nur zeitweise auftritt, hat es doch operative Auswirkungen und eine baldige Behebung würde Klarheit in den Bestellvorgang bringen. Ich bin dem Problem schon mehrfach begegnet, daher halte ich eine Untersuchung für lohnenswert.",Request,low,BASIC,de
Anfrage bezüglich vergangener Ausfallzeitenanalysen von Geräten,"Sehr geehrte Support-Gruppe,\n\nich bitte um archivierte Jahresberichte über Geräteausfallzeiten aus dem LogistiCore-Tracking-System. Die Berichte werden für Trendanalysen und betriebliche Bewertungen verwendet. Ich wäre Ihnen dankbar, wenn Sie mir die Berichte aus früheren Jahren zukommen lassen könnten, da wir so Bereiche für Verbesserungen identifizieren und unsere Fertigungsprozesse verfeinern können. Obwohl wir derzeit das Echtzeit-Tracking-Produkt von LogistiCore nutzen, ist es unser Ziel, historische Daten zu prüfen, um eine datengestützte Entscheidungsfindung zu fördern. Bitte teilen Sie mir mit, ob diese Informationen verfügbar sind.",Request,very_low,BASIC,de
Anfrage für Dokumentation: FortiGate VPN-Konfiguration,"Hallo Support,\n\nich suche die VPN-Einrichtungsdokumentation für unsere EcoLogix IoT-Sensornetzwerke. Diese Netzwerke werden mit FortiGate 600E-Geräten verwaltet. Könnten Sie mir bitte eine Konfigurationsanleitung zukommen lassen?",Request,very_low,BASIC,de
Problem: Überlappende Bewässerungspläne,"Sehr geehrte Support-Mitarbeiter,\n\nich melde ein kleines Problem bezüglich widersprüchlicher Zeitpläne zwischen unseren Bewässerungssystem-Timern und den Lieferzeiträumen. Die derzeitige Einstellung der Timer scheint eine Überschneidung innerhalb der LogistiCore-Tracking-Oberfläche zu verursachen, und ich kann das Problem selbst nicht beheben. Ich habe versucht, die Timer-Einstellungen manuell zu ändern, aber das Problem besteht weiterhin.\n\nIhre Unterstützung bei der Behebung dieses Konflikts wäre sehr willkommen. Dieses Planungsproblem besteht seit letzter Woche und scheint sich speziell auf Morgenlieferungen auszuwirken. Ich habe einen Screenshot der aktuellen Einstellungen zur Ihrer Information bezüglich der Timer beigefügt.",Request,low,BASIC,de
Berichte deuten auf Datensynchronisationsfehler in SDMS hin,"Support-Team,\n\nwir haben sporadische Datensynchronisationsprobleme im SDMS-Berichtsmodul. Dies beeinträchtigt die Berichterstattung über unsere Nachhaltigkeitsmetriken. Manuelle Uploads sind zwar eine vorübergehende Lösung, aber eine vollständige Behebung ist innerhalb von 24 Stunden erforderlich. Ihre Unterstützung bei der Lösung dieses Problems wäre sehr willkommen.",Incident,medium,BASIC,de
Intermittierende Leistungsprobleme,"Hallo Support-Team,\n\nwir haben Serververlangsamungen auf dem HP ProLiant DL380 Gen10, die unsere Flugdatenverarbeitung beeinträchtigen. Diese Verlangsamungen sind intermittierend und betreffen hauptsächlich nicht-kritische Flugplanungsmodule.\n\nDerzeit ist ein temporärer Workaround eingerichtet. Wir würden Ihre Unterstützung bei der Lösung dieses Problems sehr begrüßen.\n\nVielen Dank, <name>",Problem,medium,BASIC,de
Problem mit der Darstellung von Untertiteln in Film-Streaming-Plattformen,"Hallo Support-Team,\n\nich schreibe Ihnen bezüglich einiger kleiner Änderungen an der Benutzeroberfläche, die meiner Meinung nach die Übersichtlichkeit der Timelines für die Verfolgung von Filmen in der Produktion erheblich verbessern würden. Insbesondere beziehe ich mich auf einige Probleme mit den Untertiteleinstellungen in unseren kollaborativen Projekt-Timelines. Ich möchte einige Änderungen an den Anzeigeeinstellungen beantragen, um die Benutzererfahrung insgesamt zu verbessern. Da wir die StratoWorks-Plattform verwenden, die KI für die Projektverfolgung einsetzt, würden diese Änderungen gut zu dem passen, was bereits vorhanden ist. Ich wäre Ihnen dankbar, wenn Sie sich das ansehen könnten.",Request,low,BASIC,de
Sofortige Unterstützung benötigt: Problem mit dem Zugang zum DIY-Workshop heute,"Support-Team,\nich schreibe Ihnen, um ein dringendes Problem zu melden. Wir haben Schwierigkeiten mit den Anmeldungen zum DIY-Workshop, was sich auf unsere SEO-Kampagnen und Zeitpläne für Anzeigen auswirkt. Um Unterbrechungen des Nutzerengagements und der Kampagnenzeitpläne zu minimieren, benötigen wir eine schnelle Lösung. Ihre rasche Unterstützung wäre sehr willkommen. Vielen Dank, <name>",Request,high,BASIC,de
Telehealth-Plattform erlebt Abstürze,"Support-Team,\n\nich schreibe Ihnen, um ein kritisches Problem mit der Telehealth-Plattform von HealthGuard Systems zu melden. Die Plattform stürzt ab, was Patienten daran hindert, dringende Beratungen in Anspruch zu nehmen, und zu erheblichen Verzögerungen und Unterbrechungen der Dienste führt. Das Problem begann gestern um 10:00 Uhr und tritt seitdem immer wieder intermittierend auf.\n\nIch habe versucht, das Problem zu beheben, indem ich das System neu gestartet und den Cache geleert habe, aber das Problem besteht weiterhin. Ich verwende derzeit die neueste Version der Software, Windows 10 als Betriebssystem und Google Chrome als Browser. Zusätzliche relevante Dateien sind beigefügt.",Request,high,BASIC,de
Störung des Verkehrssystems,"Support-Team,\n\nwir melden ein kritisches Problem mit unserem Verkehrsanalyse-System während des Höhepunkts des Kulturfestivals. Das adaptive Beleuchtungssystem ist ausgefallen, und infolgedessen verlieren wir Verkehrsdaten. Dieser Ausfall stört den Veranstaltungsbetrieb erheblich und gefährdet möglicherweise die öffentliche Sicherheit.\n\nDa das Festival am Freitag begonnen hat und das ganze Wochenende andauert und Tausende von Besuchern anzieht, erschwert das Fehlen von Echtzeit-Verkehrsinformationen das Management der Menschenmassen und die Gewährleistung eines reibungslosen Erlebnisses erheblich. Ein Neustart wurde bereits versucht.",Incident,critical,BASIC,de
Problem mit dem Bewässerungssystem: Intermittierende Probleme gemeldet,"Support-Team, wir melden uns aufgrund von Planungsfehlern, die zeitweise bei unserer RainMachine Pro auftreten. Die Fehler scheinen mit ungenauen Bodenfeuchtigkeitsdaten zusammenzuhängen, die gemeldet werden.",Incident,medium,BASIC,de
Anfrage bezüglich EnviroFact Datenbank Berichtsvorlagen,"Sehr geehrtes Support-Team,\n\nUnser städtisches Nachhaltigkeitsprojektteam arbeitet daran, unsere Praktiken an die Anforderungen der EnviroFact-Datenbank anzupassen, und wir bitten um Klärung der Compliance-Berichtsvorlagen. Um sicherzustellen, dass wir alle notwendigen Standards erfüllen, benötigen wir einige zusätzliche Informationen. Obwohl der Zeitplan des Projekts relativ flexibel ist, ist diese Angelegenheit dringend, und wir würden uns freuen, wenn Sie sich umgehend mit dieser Anfrage befassen würden.\n\nDerzeit verwendet das Team die neueste Version der Datenbank auf einem Windows 10-Betriebssystem, auf das über Google Chrome zugegriffen wird. Bisher hat das Team",Request,low,BASIC,de
Anfrage bezüglich verzögerter Rückerstattungsbearbeitung für Zugreservierungen,"Hallo, ich schreibe Ihnen, um Sie darüber zu informieren, dass es bei der Bearbeitung von Rückerstattungen für Zugreservierungen innerhalb des LogistiCore-Systems zu Verzögerungen kommt. Da die automatische Rückerstattungsbearbeitung nicht korrekt funktioniert, mussten wir auf die manuelle Bearbeitung zurückgreifen. Wir wären Ihnen dankbar, wenn Sie dieses Problem innerhalb der nächsten 24 Stunden beheben könnten. Vielen Dank, und ich freue mich darauf, bald von Ihnen zu hören. Mit freundlichen Grüßen, <name>",Request,medium,BASIC,de
Problem mit der Funktion zur Verlustverrechnung,"Hallo Support-Team,\n\nich schreibe Ihnen, um ein Problem zu melden, das ich mit der Verlustverrechnung in meinem Robinhood Gold-Konto festgestellt habe. Obwohl die Funktion aktiviert ist, werden Trades nicht wie erwartet ausgeführt. Ich kann zwar manuell Trades durchführen, aber es scheint, dass die automatische Verlustverrechnung nicht richtig funktioniert.\n\nIch wäre Ihnen dankbar, wenn diese Angelegenheit innerhalb der nächsten 24 Stunden behoben werden könnte. Bitte teilen Sie mir mit, ob von meiner Seite weitere Details benötigt werden, um bei der Lösung dieses Problems zu helfen.\n\nIch danke Ihnen für Ihre Hilfe.\n\nMit freundlichen Grüßen,\n<name>",Request,medium,BASIC,de
